"Date","Source","Actor","IOCType","IOCValue","Context","Link"
"2026-01-25","VirusTotal (Fallback)","MuddyWater","SHA256","05bd18d5c09b99a4e9086404f1cf7ca40760e32cbd3dc44c9cbbc291fe7b9301","Text Match: MuddyWater","https://www.virustotal.com/gui/file/05bd18d5c09b99a4e9086404f1cf7ca40760e32cbd3dc44c9cbbc291fe7b9301"
"2026-01-25","VirusTotal (Fallback)","MuddyWater","SHA256","361135144d908cda62cd065532b0b8b089427819db63e0655beece1c841e32ed","Text Match: MuddyWater","https://www.virustotal.com/gui/file/361135144d908cda62cd065532b0b8b089427819db63e0655beece1c841e32ed"
"2026-01-25","VirusTotal (Fallback)","MuddyWater","SHA256","dbe762c6833778d627e6214bf0343ef074adf9e5dc999d3846e2e100a282410f","Text Match: MuddyWater","https://www.virustotal.com/gui/file/dbe762c6833778d627e6214bf0343ef074adf9e5dc999d3846e2e100a282410f"
"2026-01-25","VirusTotal (Fallback)","MuddyWater","SHA256","283187a4f610b0f2f0b1542de3afae85b60a28bb8487f53bc60ac3b00f01dfbc","Text Match: MuddyWater","https://www.virustotal.com/gui/file/283187a4f610b0f2f0b1542de3afae85b60a28bb8487f53bc60ac3b00f01dfbc"
"2026-01-25","VirusTotal (Fallback)","MuddyWater","SHA256","a86a49468f268f61cd3614edccb155c435d4fbc27420305681a38da34f7865ac","Text Match: MuddyWater","https://www.virustotal.com/gui/file/a86a49468f268f61cd3614edccb155c435d4fbc27420305681a38da34f7865ac"
"2026-01-25","VirusTotal (Fallback)","MuddyWater","SHA256","2a034bd5a4625cdbd907d3d5ddf1ac50c9196c80085ae14e4fba0031bfcede4b","Text Match: MuddyWater","https://www.virustotal.com/gui/file/2a034bd5a4625cdbd907d3d5ddf1ac50c9196c80085ae14e4fba0031bfcede4b"
"2026-01-24","VirusTotal (Fallback)","MuddyWater","SHA256","a364a384ef732970cbc50ae23643549a7a93105a58fd5b8b810a6a8128f16c2d","Text Match: MuddyWater","https://www.virustotal.com/gui/file/a364a384ef732970cbc50ae23643549a7a93105a58fd5b8b810a6a8128f16c2d"
"2026-01-23","VirusTotal (Fallback)","MuddyWater","SHA256","0a09f1bf74078eab938184f71bbbb087736f8d3a7b5593705c7665cea644484e","Text Match: MuddyWater","https://www.virustotal.com/gui/file/0a09f1bf74078eab938184f71bbbb087736f8d3a7b5593705c7665cea644484e"
"2026-01-23","VirusTotal (Fallback)","MuddyWater","SHA256","8e0109d671aae92213b8e9328bc4d3535e1238c74c5380550f0637b252e2af29","Text Match: MuddyWater","https://www.virustotal.com/gui/file/8e0109d671aae92213b8e9328bc4d3535e1238c74c5380550f0637b252e2af29"
"2026-01-23","VirusTotal (Fallback)","MuddyWater","SHA256","1a3aab0cb2301968826abac6687da3b2bd93db04ff070dc575cbee51c14a86ed","Text Match: MuddyWater","https://www.virustotal.com/gui/file/1a3aab0cb2301968826abac6687da3b2bd93db04ff070dc575cbee51c14a86ed"
"2026-01-23","VirusTotal (Fallback)","MuddyWater","SHA256","188c6e17ae90003db5dd13e935f9dd185692bd59add32abe56c5889a156748c5","Text Match: MuddyWater","https://www.virustotal.com/gui/file/188c6e17ae90003db5dd13e935f9dd185692bd59add32abe56c5889a156748c5"
"2026-01-23","VirusTotal (Fallback)","MuddyWater","SHA256","cf79e99b07a6b8e39356c6e08ec918c8cd26c911019a8a52596cd27065e89436","Text Match: MuddyWater","https://www.virustotal.com/gui/file/cf79e99b07a6b8e39356c6e08ec918c8cd26c911019a8a52596cd27065e89436"
"2026-01-23","VirusTotal (Fallback)","MuddyWater","SHA256","8942d15278e51ae4068d158d9509ab404c5b2914e4f09d846a27441abff551a2","Text Match: MuddyWater","https://www.virustotal.com/gui/file/8942d15278e51ae4068d158d9509ab404c5b2914e4f09d846a27441abff551a2"
"2026-01-22T15:10:12Z","Cybersixgill","MuddyWater","Hash","699c6e21eefddaebb9ebd36c4648142a8fbbc78faa3112240cd856b49b37f116","Confidence: 90","N/A"
"2026-01-22T15:10:12Z","Cybersixgill","MuddyWater","Hash","24a72e56befb1b37ba46cee0576d50c088266ac5290cc467818c910d42fcedcd03dfaf53eb36c94810f71f35625f5746","Confidence: 90","N/A"
"2026-01-22T15:10:12Z","Cybersixgill","MuddyWater","Hash","0ab21da6482a6732b28093967ad811b37980fcbf","Confidence: 90","N/A"
"2026-01-22T15:10:12Z","Cybersixgill","MuddyWater","Hash","df79cfe7df1b9e343671d789dad5998a","Confidence: 90","N/A"
"2026-01-22","VirusTotal (Fallback)","MuddyWater","SHA256","865af224216ba583a40cd1255ee9a0b6d3da37aee31d80cebe448c35f1461abb","Text Match: MuddyWater","https://www.virustotal.com/gui/file/865af224216ba583a40cd1255ee9a0b6d3da37aee31d80cebe448c35f1461abb"
"2026-01-22","VirusTotal (Fallback)","MuddyWater","SHA256","8666d46b4d9d6b2c20275271dd702d72a94b8aa1bec171c28600329f0bdacbf8","Text Match: MuddyWater","https://www.virustotal.com/gui/file/8666d46b4d9d6b2c20275271dd702d72a94b8aa1bec171c28600329f0bdacbf8"
"2026-01-22","VirusTotal (Fallback)","MuddyWater","SHA256","332a0060dcbf18860986cc3fd8d62435f0dd2dae8679f73492eb10e0ebea70a9","Text Match: MuddyWater","https://www.virustotal.com/gui/file/332a0060dcbf18860986cc3fd8d62435f0dd2dae8679f73492eb10e0ebea70a9"
"2026-01-22","VirusTotal (Fallback)","MuddyWater","SHA256","4c3f1a92418a671cc029394e882132181a3d66a4363529376b0a520794267906","Text Match: MuddyWater","https://www.virustotal.com/gui/file/4c3f1a92418a671cc029394e882132181a3d66a4363529376b0a520794267906"
"2026-01-22","VirusTotal (Fallback)","MuddyWater","SHA256","893d4da068866e4fa7fa0df2e3924f52547180216685583ee0f93aab4f0aef76","Text Match: MuddyWater","https://www.virustotal.com/gui/file/893d4da068866e4fa7fa0df2e3924f52547180216685583ee0f93aab4f0aef76"
"2026-01-22","VirusTotal (Fallback)","MuddyWater","SHA256","fb72efb4fd27f90bed41177e89f126b9c16492ff9427bec9f69470ac44b6260c","Text Match: MuddyWater","https://www.virustotal.com/gui/file/fb72efb4fd27f90bed41177e89f126b9c16492ff9427bec9f69470ac44b6260c"
"2026-01-22","VirusTotal (Fallback)","MuddyWater","SHA256","b77643a8e81e99d393ee941ee09e6eb504c2715f448987eb1ee294c686292237","Text Match: MuddyWater","https://www.virustotal.com/gui/file/b77643a8e81e99d393ee941ee09e6eb504c2715f448987eb1ee294c686292237"
"2026-01-22","VirusTotal (Fallback)","MuddyWater","SHA256","101aec5d65d9220f212312c77345f7b7d138d4bbab9d6bc9973290547660e0a3","Text Match: MuddyWater","https://www.virustotal.com/gui/file/101aec5d65d9220f212312c77345f7b7d138d4bbab9d6bc9973290547660e0a3"
"2026-01-21T18:29:20Z","Cybersixgill","MuddyWater","Hash","f38a56b8dc0e8a581999621eef65ef497f0ac0d35e953bd94335926f00e9464f","Confidence: 80","N/A"
"2026-01-20","VirusTotal (Fallback)","MuddyWater","SHA256","3e28fe14cecc7f48d9a12fca4dd69de11f5b957b5d0919b394cae11eaee515dd","Text Match: MuddyWater","https://www.virustotal.com/gui/file/3e28fe14cecc7f48d9a12fca4dd69de11f5b957b5d0919b394cae11eaee515dd"
"2026-01-20","VirusTotal (Fallback)","MuddyWater","SHA256","9c3f14578dfdc7d76d1e6950f738fa304a2abbe70ded8a983c1161de8b54dd75","Text Match: MuddyWater","https://www.virustotal.com/gui/file/9c3f14578dfdc7d76d1e6950f738fa304a2abbe70ded8a983c1161de8b54dd75"
"2026-01-20","VirusTotal (Fallback)","MuddyWater","SHA256","3a3c6623c70c432085875053a6d24d9abf70643569de58d23affb63abf39979b","Text Match: MuddyWater","https://www.virustotal.com/gui/file/3a3c6623c70c432085875053a6d24d9abf70643569de58d23affb63abf39979b"
"2026-01-20","VirusTotal (Fallback)","MuddyWater","SHA256","9132dae7c74f30f2b8361aaa6cebe6f8ef8867b7a65365794995927cceccca14","Text Match: MuddyWater","https://www.virustotal.com/gui/file/9132dae7c74f30f2b8361aaa6cebe6f8ef8867b7a65365794995927cceccca14"
"2026-01-20","VirusTotal (Fallback)","MuddyWater","SHA256","8e00ce23510d493105bf32b75ad284afda3198921dc72088f0322c27f3d5cc38","Text Match: MuddyWater","https://www.virustotal.com/gui/file/8e00ce23510d493105bf32b75ad284afda3198921dc72088f0322c27f3d5cc38"
"2026-01-19","VirusTotal (Fallback)","MuddyWater","SHA256","b85664fdfd4b22c7a858f3eb9cc10a4423c97c48035173872d4d17a09cb50040","Text Match: MuddyWater","https://www.virustotal.com/gui/file/b85664fdfd4b22c7a858f3eb9cc10a4423c97c48035173872d4d17a09cb50040"
"2026-01-18T08:17:10Z","Cybersixgill","MuddyWater","Hash","e61b2ed360052a256b3c8761f09d185dad15c67595599da3e587c2c553e83108","Confidence: 90","N/A"
"2026-01-18T08:17:10Z","Cybersixgill","MuddyWater","Hash","7523e53c979692f9eecff6ec760ac3df5b47f172114286e570b6bba3b2133f58","Confidence: 90","N/A"
"2026-01-18T08:17:10Z","Cybersixgill","MuddyWater","Hash","a2001892410e9f34ff0d02c8bc9e7c53b0bd10da58461e1e9eab26bdbf410c79","Confidence: 90","N/A"
"2026-01-17","VirusTotal (Fallback)","MuddyWater","SHA256","80ece40e4cc7a5a09ab15e3d8278e5797af7e89639e774c678ce0c043f4fc3eb","Text Match: MuddyWater","https://www.virustotal.com/gui/file/80ece40e4cc7a5a09ab15e3d8278e5797af7e89639e774c678ce0c043f4fc3eb"
"2026-01-17","VirusTotal (Fallback)","MuddyWater","SHA256","992c30fcac71c2b75e95ff7785969105bd6225e0d4f56b7788fdb0df5f85a6c5","Text Match: Seedworm","https://www.virustotal.com/gui/file/992c30fcac71c2b75e95ff7785969105bd6225e0d4f56b7788fdb0df5f85a6c5"
"2026-01-17","VirusTotal (Fallback)","MuddyWater","SHA256","79b43c52bcd83e6bb2dfdcb674e265878edf9213d8b978b9a0aa020d1e619fa6","Text Match: MuddyWater","https://www.virustotal.com/gui/file/79b43c52bcd83e6bb2dfdcb674e265878edf9213d8b978b9a0aa020d1e619fa6"
"2026-01-17","VirusTotal (Fallback)","MuddyWater","SHA256","423955c0b95de04e763b9990b007e18a562517285d348c83391cd27ae032c9fd","Text Match: MuddyWater","https://www.virustotal.com/gui/file/423955c0b95de04e763b9990b007e18a562517285d348c83391cd27ae032c9fd"
"2026-01-17","VirusTotal (Fallback)","MuddyWater","SHA256","b917af6a98de9c06e474fa7617428ae31b86f1004cd0100e669c853b46c6f6dc","Text Match: MuddyWater","https://www.virustotal.com/gui/file/b917af6a98de9c06e474fa7617428ae31b86f1004cd0100e669c853b46c6f6dc"
"2026-01-16","VirusTotal (Fallback)","MuddyWater","SHA256","1b03ead0b1ef69ae35cb56810c5660bec13ae9980254d307880e874e5640b85e","Text Match: MuddyWater","https://www.virustotal.com/gui/file/1b03ead0b1ef69ae35cb56810c5660bec13ae9980254d307880e874e5640b85e"
"2026-01-16","VirusTotal (Fallback)","MuddyWater","SHA256","f068c8717f183bdd62e0e6746544b5c3d4e4d2b9824126bfd6bffc859ddeab8b","Text Match: MuddyWater","https://www.virustotal.com/gui/file/f068c8717f183bdd62e0e6746544b5c3d4e4d2b9824126bfd6bffc859ddeab8b"
"2026-01-16","VirusTotal (Fallback)","MuddyWater","SHA256","ad9da8c5988da7a510c6c3d9ef05a83846777ecb35d55d1316b764882fc5f0ae","Text Match: MuddyWater","https://www.virustotal.com/gui/file/ad9da8c5988da7a510c6c3d9ef05a83846777ecb35d55d1316b764882fc5f0ae"
"2026-01-16","VirusTotal (Fallback)","MuddyWater","SHA256","0ba1a41e0592674f79d056fb9ac3c38a97e5495681042a4ffcd53453e0384d1d","Text Match: MuddyWater","https://www.virustotal.com/gui/file/0ba1a41e0592674f79d056fb9ac3c38a97e5495681042a4ffcd53453e0384d1d"
"2026-01-15","VirusTotal (Fallback)","MuddyWater","SHA256","99e21fb6b6363ec980cb1e4dd6b7117d8f8451810c649f16f0cdf08411c96bbf","Text Match: MuddyWater","https://www.virustotal.com/gui/file/99e21fb6b6363ec980cb1e4dd6b7117d8f8451810c649f16f0cdf08411c96bbf"
"2026-01-15","VirusTotal (Fallback)","MuddyWater","SHA256","ee1eb34f0bd58591afebebf1410666cf17b2eaf96a2a6d01cb96963922238e69","Text Match: MuddyWater","https://www.virustotal.com/gui/file/ee1eb34f0bd58591afebebf1410666cf17b2eaf96a2a6d01cb96963922238e69"
"2026-01-15","VirusTotal (Fallback)","MuddyWater","SHA256","b41a6b1f04215de4e77f025329ae824a6b3a6dc43ce39715360d759278282c83","Text Match: MuddyWater","https://www.virustotal.com/gui/file/b41a6b1f04215de4e77f025329ae824a6b3a6dc43ce39715360d759278282c83"
"2026-01-13T14:04:49Z","Cybersixgill","MuddyWater","Hash","655979d56e874fbe7561bb1b6e512316c25cbb19","Confidence: 90","N/A"
"2026-01-13T14:04:49Z","Cybersixgill","MuddyWater","Hash","6c9ad4e67032301a61a9897377d9cff8","Confidence: 90","N/A"
"2026-01-13T14:04:49Z","Cybersixgill","MuddyWater","Hash","e81a8f8ad804c4d83869d7806a303ff04f31cce376c5df8aada2e9db2c1eeb98","Confidence: 83","N/A"
"2026-01-13","VirusTotal (Fallback)","MuddyWater","SHA256","7987279a3d3d021e31f9d9ea4b9fb8328ef3b1e004cd08c9ec7da16df1f34bc0","Text Match: MuddyWater","https://www.virustotal.com/gui/file/7987279a3d3d021e31f9d9ea4b9fb8328ef3b1e004cd08c9ec7da16df1f34bc0"
"2026-01-13","VirusTotal (Fallback)","MuddyWater","SHA256","14cb592a6d8d1df48991fc58450936bf7fa43c54b1bb20689c1f4b40ec634b34","Text Match: MuddyWater","https://www.virustotal.com/gui/file/14cb592a6d8d1df48991fc58450936bf7fa43c54b1bb20689c1f4b40ec634b34"
"2026-01-12T19:47:27Z","Cybersixgill","MuddyWater","Hash","17235aff5838668e5adbfb6eb431d2a5e0da13f4","Confidence: 90","N/A"
"2026-01-12T19:47:27Z","Cybersixgill","MuddyWater","Hash","d276b8c1660f264d64eff3474718509b","Confidence: 90","N/A"
"2026-01-12T19:47:27Z","Cybersixgill","MuddyWater","Hash","ddc6e6c76ac325d89799a50dffd11ec69ed3b5341740619b8e595b8068220914","Confidence: 90","N/A"
"2026-01-12T00:22:11Z","Cybersixgill","MuddyWater","Hash","b4f5555d5b934b927de4950131952e17e7194665","Confidence: 90","N/A"
"2026-01-12T00:22:11Z","Cybersixgill","MuddyWater","Hash","74e75830252220cbbe7e3adec4340d2d","Confidence: 90","N/A"
"2026-01-11T13:27:45Z","Cybersixgill","MuddyWater","Hash","8dca55b5485aa1d9fa8716f15ee3802d8e8f43e5","Confidence: 75","N/A"
"2026-01-11T13:27:45Z","Cybersixgill","MuddyWater","Hash","3d32539314f681bc250ee749e1dc4538","Confidence: 75","N/A"
"2026-01-11T13:27:45Z","Cybersixgill","MuddyWater","Hash","5d0509f68a9b7c415a726be75a078180e3f02e59866f193b0a99eee8e39c874f","Confidence: 75","N/A"
"2026-01-10T21:10:52Z","Cybersixgill","MuddyWater","Hash","fced839cc75be163e295b62cd1531bd1fe683582bab2c0f0bcb87ff5cf369713919f5bd5f747678d0740529b93b2a0ff","Confidence: 90","N/A"
"2026-01-08T23:10:31Z","Cybersixgill","MuddyWater","Hash","caa2d524d71db64a40546ed537530bb82d1c7c9f72260e2e9f660a61c0a1871ba963f89e3d89d9e33560d2c187a715e4","Confidence: 90","N/A"
"2026-01-08T23:10:31Z","Cybersixgill","MuddyWater","Hash","47e312ecca7af098bb1c6c69188f54cf","Confidence: 90","N/A"
"2026-01-08T23:10:31Z","Cybersixgill","MuddyWater","Hash","ab4edcc5f568c03f7912f363259d4c105c5970e1","Confidence: 90","N/A"
"2026-01-08T22:10:23Z","Cybersixgill","MuddyWater","Hash","b7e56f4b31f4fdbe844c3d4a4156f1d0e3b3ea97","Confidence: 80","N/A"
"2026-01-08T22:10:23Z","Cybersixgill","MuddyWater","Hash","08d8ab5dd375847ce909297e59e7df00","Confidence: 90","N/A"
"2026-01-08T22:10:23Z","Cybersixgill","MuddyWater","Hash","22db48fb9753a798f2564a650ba776bcdcdbb92fb7d8e91eac4c4d13e4beb954cd5f241c06af0bb0739f604c72f99cea","Confidence: 90","N/A"
"2026-01-08T22:10:23Z","Cybersixgill","MuddyWater","Hash","c478e472f6223e7ee92cff8b459e55e2","Confidence: 90","N/A"
"2026-01-08T22:10:23Z","Cybersixgill","MuddyWater","Hash","4d6288dcdbe06601b3d652434bc244e0ea37ef6793801520ab5289bc5037e2055c90a050b1bd614a8d4b1944088658ff","Confidence: 90","N/A"
"2026-01-08T22:10:23Z","Cybersixgill","MuddyWater","Hash","f5fc6a312a9dbaae16210b6eb2af022bbf28993ddc0f91eb9adf0e7a749333408ac623361e9be3761f607837d0ed636f","Confidence: 80","N/A"
"2026-01-08T22:10:23Z","Cybersixgill","MuddyWater","Hash","b4e787c74dd6ba8067ce69eaea00c19866f3b138","Confidence: 90","N/A"
"2026-01-08T22:10:23Z","Cybersixgill","MuddyWater","Hash","e081bc408f73158c7338823f01455e4f5185a4365c8aad1d60d777e29166abbd","Confidence: 90","N/A"
"2026-01-08T22:10:23Z","Cybersixgill","MuddyWater","Hash","326b808f4f933f20e4e8686e9a6e93454c8ed334","Confidence: 90","N/A"
"2026-01-08T22:10:23Z","Cybersixgill","MuddyWater","Hash","d74f993a2cc06c26062779e86aa74b6b2094873ee31d635ec2b86fb3bb2c0ee0cf77c1010f63948f3bfc1ee2f0e7ea0d","Confidence: 90","N/A"
"2026-01-08T22:10:23Z","Cybersixgill","MuddyWater","Hash","3a95186019af1943a0ea0f8eb07a288f","Confidence: 80","N/A"
"2026-01-07","VirusTotal (Fallback)","MuddyWater","SHA256","3283634f0805ea74042680af7b0aa7068c91d594dcb6a705430a6e37db43f176","Text Match: MuddyWater","https://www.virustotal.com/gui/file/3283634f0805ea74042680af7b0aa7068c91d594dcb6a705430a6e37db43f176"
"2026-01-07","VirusTotal (Fallback)","MuddyWater","SHA256","7d72bb6bfd83dc85df7312dc0a75783169d1ce6574c9ab5c6fd83e6627e8f01d","Text Match: MuddyWater","https://www.virustotal.com/gui/file/7d72bb6bfd83dc85df7312dc0a75783169d1ce6574c9ab5c6fd83e6627e8f01d"
"2026-01-06","VirusTotal (Fallback)","MuddyWater","SHA256","b9e02a58b4053e83724e25b068084a33cda16869cae166ddeb2c6d2652ae3451","Text Match: MuddyWater","https://www.virustotal.com/gui/file/b9e02a58b4053e83724e25b068084a33cda16869cae166ddeb2c6d2652ae3451"
"2026-01-06","VirusTotal (Fallback)","MuddyWater","SHA256","76aad2a7fa265778520398411324522c57bfd7d2ff30a5cfe6460960491bc552","Text Match: MuddyWater","https://www.virustotal.com/gui/file/76aad2a7fa265778520398411324522c57bfd7d2ff30a5cfe6460960491bc552"
"2026-01-01","VirusTotal (Fallback)","MuddyWater","SHA256","143526b2a42049a1a97f3c4e7afbfe4d407a345b93f02757f6ba69f247b715e8","Text Match: MuddyWater","https://www.virustotal.com/gui/file/143526b2a42049a1a97f3c4e7afbfe4d407a345b93f02757f6ba69f247b715e8"
"2025-12-30","VirusTotal (Fallback)","MuddyWater","SHA256","d152580bbecf4babb05701f213afd323a507b3d28d462ab4c1c9962eab58a9e0","Text Match: DEV-1084","https://www.virustotal.com/gui/file/d152580bbecf4babb05701f213afd323a507b3d28d462ab4c1c9962eab58a9e0"
"2025-12-30","VirusTotal (Fallback)","MuddyWater","SHA256","d320a0d025ebe16e51bd16a54524db6a0517f9c7a5a77281cde6b2b1150436eb","Text Match: MuddyWater","https://www.virustotal.com/gui/file/d320a0d025ebe16e51bd16a54524db6a0517f9c7a5a77281cde6b2b1150436eb"
"2025-12-29","VirusTotal (Fallback)","MuddyWater","SHA256","4e0b7c3c54dbab031bb972f5c4b135bf733cb181c3ed42cad9c475662186473e","Text Match: MuddyWater","https://www.virustotal.com/gui/file/4e0b7c3c54dbab031bb972f5c4b135bf733cb181c3ed42cad9c475662186473e"
"2025-12-29","VirusTotal (Fallback)","MuddyWater","SHA256","3ff5048bbf83bfd6f4cc9c6fd4164aa12d56e401b72ab9675422ea40342df9c6","Text Match: MuddyWater","https://www.virustotal.com/gui/file/3ff5048bbf83bfd6f4cc9c6fd4164aa12d56e401b72ab9675422ea40342df9c6"
